1. open,2. high,3. low,4. close,5. volume,5-day MA,RSI,Next Day's Closing Price
0.6779686558167572,0.6761760242792114,0.6838054187192117,0.7197362223268966,0.2393546816478449,0.7664510073413577,0.32743572360229384,
0.23869801084990971,0.2737481031866471,0.24507389162561566,0.3080546396608579,0.9061389583641085,0.27900506184841234,0.5137311573190881,
0.6770644966847499,0.6707132018209405,0.5886699507389155,0.5724603548437752,0.9338073975730276,0.4845295162750167,0.6498216178985459,
0.8271549125979503,0.7863429438543248,0.8306650246305418,0.8409483435390177,0.10923113937637396,0.935402768931648,0.40157662033021796,
0.5417420132610005,0.5007587253414263,0.5067733990147776,0.5398021667451722,0.3374879994152614,0.4934464148033939,0.2403550252917785,
0.3621157323688964,0.3292867981790595,0.33666871921182295,0.3793374156068463,0.16415029527740377,0.4334417216989035,0.4105599217038664,
0.8693490054249544,0.8813353566009106,0.8931650246305418,0.949285602135344,0.21065663970542758,0.9611477992692175,0.8246185042276317,
0.06434599156118104,0.031107738998482404,0.028633004926107652,0.00031402103941058357,0.19069719721441547,0.07160336562636171,0.21080127837916723,
0.501506931886678,0.5954476479514419,0.514162561576355,0.6393468362380288,0.23810537094967377,0.7661157855921692,0.28793982494200426,
0.4190777576853524,0.41608497723824023,0.42395320197044306,0.42518448736065384,0.27082178879282504,0.4736012872515172,0.14454505017620067,
0.4317359855334537,0.42094081942336903,0.4008620689655169,0.46632124352331683,0.22092796771436707,0.6296134893231882,0.28793982494200426,
0.8072634116937918,0.8115326251896819,0.8128078817733986,0.8808290155440419,0.15137659953139354,0.8341658006771491,0.3624783419995185,
0.30033152501506954,0.2655538694992412,0.2801724137931032,0.30758360810174334,0.24606831210298252,0.2647246153330425,0.28793982494200426,
0.9639843279083777,0.9074355083459791,0.8944181034482757,0.9050086355785849,0.2092107953095681,0.6695048774764505,0.908536992584156,
0.16380349608197697,0.13869499241274674,0.15640701970443338,0.1859004553305077,0.26321251767590415,0.11075726593141244,0.28069482178947097,
0.760247136829415,0.7496206373292864,0.7638546798029564,0.8145705762286077,0.152747141373494,0.557674901947637,0.28793982494200426,
0.46368294153104284,0.4834597875569049,0.4470443349753692,0.44151358140995445,0.3369100462370278,0.5492273138681245,0.05440208587038936,
0.44725738396624504,0.4722306525037938,0.4513546798029555,0.5278693672476056,0.2072829659445803,0.5903255003184604,0.09862562296335625,
0.9148583484026522,0.8992412746585741,0.9067118226600988,0.910346993248548,0.15523442428727718,0.9747578022862129,0.9012579565028214,
0.27863170584689634,0.2980273141122911,0.28201970443349733,0.3369445752865454,0.32837341765038597,0.4058194495658878,0.40746714684521884,
0.9260096443640746,0.8679817905918057,0.8916256157635463,0.9012403831056686,0.0,0.8739901444805742,0.46864943877247117,
0.9124472573839668,0.8849772382397578,0.9271859605911326,0.937666823677187,0.06437299699931365,0.9995642117260566,0.8673110153481278,
0.7469861362266421,0.7235204855842188,0.7598522167487678,0.7571047260166441,0.32419958518614655,0.6903556702758875,0.28793982494200426,
0.0,0.0,0.0,0.0,0.13976997180596795,0.10358352049880981,0.21035739335397674,
0.8594032549728752,0.8221547799696518,0.8586822660098523,0.860731669021825,0.34021066082809226,0.573028058060407,0.7376495155392022,
0.47694394213381575,0.4309559939301968,0.4387315270935961,0.4298948029517984,0.134430585329049,0.3608326908249815,0.1596843716983276,
0.2692887281494878,0.23849165402124406,0.27706588669950794,0.2609514837494116,0.11771792726482788,0.2992859776742316,0.18183030735347316,
0.5748945147679319,0.5417298937784523,0.44796798029556584,0.47385774846914774,0.7306786814502945,0.45637088934330095,0.4890656127148589,
0.5950874020494279,0.5726858877086496,0.6046798029556646,0.6139111320458479,0.2593808399470522,0.6615265998457982,0.1948151020371796,
0.46609403254972914,0.4937784522003037,0.47798645320196975,0.5451405244151362,0.23499783104553662,0.5087995709161612,0.5850311987383372,
0.501356238698011,0.4549317147192724,0.4550492610837438,0.5036897472130644,0.40187300901744216,0.46046059468338285,0.4697713662926905,
0.36543098251959005,0.39241274658573655,0.3306650246305418,0.43334903438530414,0.8954815804416879,0.5492273138681245,0.28793982494200426,
0.4245027124773957,0.37102883156297484,0.3288177339901477,0.3215575443554721,0.38242164326682726,0.3898628943045823,0.40982967507089035,
0.9055153707052437,1.0,0.9190270935960596,0.9841419375098139,0.5420493648576596,0.9520968120411659,0.8815660994685144,
0.6595840867992768,0.6849772382397576,0.6754926108374386,0.7501962631496317,0.3244142096206273,0.7580034192618417,0.28793982494200426,
0.4018987341772151,0.33717754172989345,0.3737684729064039,0.3579839849269906,0.2691096779264245,0.27635681002983503,0.2562014618715975,
0.7965641952983731,0.7477996965098637,0.7844827586206895,0.8070340712827768,0.1581232618816274,0.6253896952834292,0.28793982494200426,
0.5559071729957807,0.5144157814871013,0.5489532019704431,0.5401161877845828,0.1927517169927131,0.6267976266300153,0.030737581452209395,
0.9356540084388181,0.9010622154779977,0.8753078817733986,0.8849112890563671,0.4474996816991774,0.9486775501994567,0.8644921863383344,
0.055304400241108276,0.05341426403641858,0.04649014778325089,0.0637462710001575,0.5500957532641872,0.22563775937782804,0.256374521399891,
0.6234177215189876,0.6605462822458268,0.6425492610837438,0.7297848955880051,0.2186705819279463,0.7490865207334654,0.34667665362651784,
0.7165461121157328,0.6910470409711689,0.6905788177339902,0.6754592557701375,0.18378578428134673,0.8153263383728335,0.1758867737939081,
0.8024412296564192,0.8018209408194235,0.7903325123152714,0.8167687235044756,0.3237109142697002,0.8996681304683047,0.22221781643663413,
0.861211573236889,0.8861911987860394,0.8762315270935961,0.9486575600565246,0.594054906480229,0.9099259159934299,0.5686229486866714,
0.5096443640747435,0.45037936267071377,0.4504310344827589,0.485162505887895,0.36899993003515297,0.5217391304347823,0.154083512756562,
0.8545810729355034,0.8312594840667682,0.8448275862068968,0.8453446380907526,0.16971034011811847,0.8256511682477958,0.37010504491178414,
0.5899638336347195,0.5969954476479513,0.4690578817733986,0.49678128434605195,0.9999999999999999,0.4935134591532293,0.24257412352996904,
0.6122664255575652,0.5799696509863423,0.5917487684729066,0.634008478568064,0.28738173097938324,0.6658844825852297,0.19838272877204655,
0.05861965039180195,0.0097116843702576,0.033559113300491994,0.04930130318731418,0.11594187442953258,0.043042472595621994,0.2557658008520349,
0.29972875226039797,0.3022761760242796,0.30110837438423665,0.3545297534934848,0.37616420439066933,0.2901679460963429,0.263934651685313,
0.8190174804098849,0.7860364188163889,0.8260467980295569,0.8456586591301622,0.11225809427581346,0.9527672555395394,0.46393013378644293,
0.6436106088004818,0.6318664643399092,0.6653325123152705,0.6672947087454864,0.20268801825968674,0.6931715329690595,0.37351475473654666,
0.8592525617842073,0.8406676783004556,0.8565270935960596,0.8657560056523801,0.17087361759336417,0.8446247192517857,0.377746299295781,
0.06012658227848178,0.03557207890743541,0.052032019704433274,0.0395666509656154,0.2970455108234491,0.011799805571385491,0.19909965893002785,
0.6583785412899337,0.6109256449165406,0.6093011083743844,0.6343224996074746,0.1995561768710007,0.7136200596694717,0.28299734295359097,
0.2421639541892704,0.21664036418816401,0.23768472906403915,0.25372899984299035,0.1512382280497946,0.33709899098253526,0.01268099691432295,
0.9935201928872814,0.9687405159332325,0.9159482758620694,0.925105982100801,0.17684034484944844,1.0,0.923459216552901,
0.06434599156118104,0.0995447647951444,0.07358374384236388,0.1460197833254835,0.3695961949732307,0.12832288558881721,0.31229765877323296,
0.713532248342374,0.6588770864946891,0.661022167487685,0.6644685193907991,0.7713486469670515,0.6908249807247486,0.34895580856849434,
0.5489752863170585,0.5647951441578147,0.5594211822660098,0.6289841419375106,0.2574564585416729,0.6533471891656335,0.1616889738560856,
0.32534659433393553,0.28254931714719334,0.28848522167487634,0.3137070183702315,0.1995448936442047,0.2589252790721055,0.20101267604646716,
0.9654912597950576,0.9465857359635814,0.9142549261083746,0.9222797927461146,0.310791542230228,0.9480741510509194,0.8771023254252315,
1.0,0.9544764795144154,1.0,1.0,0.042251076020337175,0.7754684723944889,1.0,
0.5128089210367692,0.4558421851289838,0.44766009852216726,0.48987282147904043,0.3038498270367531,0.5492273138681245,0.28793982494200426,
0.7496986136226642,0.7471927162367225,0.763546798029556,0.8004396294551741,0.21835533674911933,0.885454728302772,0.25128429520168877,
0.429927667269439,0.40485584218512916,0.4233374384236459,0.44057151829172625,0.22741585627551686,0.4072273809124738,0.23278665607341403,
0.46097046413502074,0.4539908952959033,0.4615147783251228,0.4528183388287026,0.37732909533419345,0.5492273138681245,0.28793982494200426,
0.5369198312236287,0.4749620637329288,0.4375,0.4531323598681114,0.31960258198687097,0.4447051724715889,0.3171496676162981,
0.28405666063893875,0.2600910470409712,0.2866379310344831,0.30585649238499,0.2708040185394578,0.2723006268646708,0.39056033367691095,
0.212025316455696,0.15386949924127435,0.14593596059113256,0.15010205683780864,0.18751040949504416,0.16305185880459838,0.26910564463931924,
0.2819469559975891,0.2614567526555387,0.2737068965517242,0.2898414193750991,0.2718590168216114,0.39241057959840386,0.0,
0.3012356841470769,0.25068285280728375,0.27093596059113256,0.2515308525671234,0.15326485471895102,0.2627132848379201,0.22301873464388006,
0.3045509342977697,0.240667678300456,0.26693349753694573,0.2609514837494116,0.06419018883314404,0.28500553115886085,0.1596487345322538,
0.44951778179626256,0.43732928679817906,0.44658251231527135,0.4930130318731365,0.13501667215558993,0.385102745466126,0.23411177934429933,
0.630048221820374,0.6446130500758729,0.6459359605911335,0.6986968126864506,0.37546255566147835,0.686333009285641,0.3054821021115984,
0.4300783604581069,0.42701062215478025,0.429802955665024,0.42361438216360536,0.7498767326812056,0.48640675807046385,0.20436993821929772,
0.42209162145871026,0.3763277693474967,0.4141009852216744,0.42298634008478597,0.11743006684212287,0.46260601387817957,0.4995619178657043,
0.1876130198915007,0.1569044006069804,0.17980295566502402,0.18307426597582133,0.23223707630972268,0.13683751801816868,0.27341943279193476,
0.7843580470162754,0.7523520485584223,0.8048029556650249,0.811116344795102,0.16454182656257021,0.9026180818611511,0.3531820241020493,
,,,,,,,187.0
,,,,,,,165.79
,,,,,,,191.17
,,,,,,,189.77
,,,,,,,180.09
,,,,,,,174.49
,,,,,,,190.69
,,,,,,,165.33
,,,,,,,180.19
,,,,,,,175.43
,,,,,,,176.38
,,,,,,,191.33
,,,,,,,171.77
,,,,,,,195.605
,,,,,,,168.41
,,,,,,,189.46
,,,,,,,179.21
,,,,,,,177.82
,,,,,,,191.94
,,,,,,,174.0
,,,,,,,193.97
,,,,,,,192.75
,,,,,,,187.65
,,,,,,,163.77
,,,,,,,192.58
,,,,,,,179.46
,,,,,,,172.07
,,,,,,,181.99
,,,,,,,183.79
,,,,,,,177.23
,,,,,,,178.85
,,,,,,,182.91
,,,,,,,176.57
,,,,,,,193.73
,,,,,,,184.12
,,,,,,,175.05
,,,,,,,187.87
,,,,,,,180.57
,,,,,,,193.13
,,,,,,,167.45
,,,,,,,183.96
,,,,,,,186.68
,,,,,,,188.08
,,,,,,,189.59
,,,,,,,179.58
,,,,,,,191.81
,,,,,,,180.95
,,,,,,,183.31
,,,,,,,165.02
,,,,,,,172.69
,,,,,,,190.54
,,,,,,,184.92
,,,,,,,192.46
,,,,,,,166.65
,,,,,,,185.01
,,,,,,,171.56
,,,,,,,194.5
,,,,,,,163.76
,,,,,,,186.01
,,,,,,,180.96
,,,,,,,173.555
,,,,,,,195.1
,,,,,,,196.45
,,,,,,,178.18
,,,,,,,188.06
,,,,,,,177.97
,,,,,,,177.56
,,,,,,,179.8
,,,,,,,173.57
,,,,,,,169.59
,,,,,,,171.84
,,,,,,,173.5
,,,,,,,172.57
,,,,,,,177.79
,,,,,,,183.95
,,,,,,,177.3
,,,,,,,175.84
,,,,,,,169.68
,,,,,,,189.25
